event name,latitude,longitude,depth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,MrrError,MttError,MppError,MrtError,MrpError,MtpError,half duration,moment,magnitude,exponent,year,month,day,dayofweek,is_weekend,is_weekday,hour,minute,second
473,-25.58,-70.53,72.7,29.03221450243377,27.77518084831669,29.01690886017927,28.49326386610484,29.184486601036262,28.42061472693276,22.552668216112192,22.841359470454854,22.651278013998144,27.30103961518022,27.47712503306522,22.63848925695464,1.0,23.646599751720373,5.03,23,1995,4,7,4,0,1,16,1,28
474,-32.06,-71.99,20.8,29.032218457046927,27.775148248237045,29.016906632523156,28.49326605039893,29.18448847477521,28.420617549679623,22.723455672035186,22.93550726582471,22.87273882747267,27.301062870511963,27.477137308842277,22.69460519893357,1.0,23.855942946232314,5.17,23,1995,4,28,4,0,1,2,4,24
475,-24.06,-66.96,237.3,29.032214222581125,27.77517948547393,29.016909228182115,28.49326442403541,29.18448644683156,28.420617028659972,22.515873843711677,22.760422483423213,22.81358098856819,27.301040440320673,27.477127841469354,22.66931688056611,1.0,23.7300551523755,5.09,23,1995,5,19,4,0,1,9,31,49
476,-29.39,-71.77,42.0,29.03222107448343,27.775171636290946,29.016902580273356,28.493259833640334,29.184492285273045,28.4206191176812,22.49136169383427,22.7160033436348,22.7481880270062,27.301044110005286,27.47713023004621,22.690196080028514,1.3,24.33041377334919,5.49,24,1995,5,28,6,1,0,19,59,13
477,-31.72,-71.64,92.1,29.032211816002214,27.77516493121263,29.016912555231134,28.4932792493829,29.184482084491325,28.420603486876153,22.531478917042254,22.778151250383644,22.832508912706235,27.301037595750913,27.47712675574826,22.75587485567249,1.5,24.414304688128333,5.54,24,1995,6,2,4,0,1,19,7,24
478,-21.61,-68.2,137.9,29.032210412696024,27.77515684125208,29.016914472502044,28.493273767871106,29.184486483465832,28.42061591901793,22.633468455579585,22.869231719730976,22.886490725172482,27.301039332894966,27.47712849290071,22.869231719730976,1.3,24.22634208716363,5.42,24,1995,6,9,4,0,1,5,35,55
479,-24.3,-69.9,49.0,29.032216292034764,27.775144742471305,29.016909075717862,28.493246261632432,29.184486702135448,28.420611153955253,22.785329835010767,22.8750612633917,22.913813852383715,27.30104280716223,27.477132401468314,22.98227123303957,1.1,24.115277591395902,5.34,24,1995,6,14,2,0,1,16,13,5
480,-34.14,-72.84,29.8,29.032218110258594,27.77516587867563,29.01690598130857,28.493265253955805,29.18448613444618,28.420615679941637,22.45484486000851,22.606381365110604,22.608526033577196,27.301044044863225,27.47713350165137,22.489958479424836,1.0,23.886829004676983,5.19,23,1995,7,1,5,1,0,9,14,56
481,-24.17,-70.74,28.7,29.06431195187621,27.805092878342673,28.97901998043803,28.497454909613175,29.159128466613005,28.431074137951587,25.69897000433602,25.431363764158988,25.568201724066995,27.33945144130644,27.505149978319906,25.30102999566398,16.0,28.08457627793433,7.99,28,1995,7,30,6,1,0,5,11,56
482,-23.0,-70.74,15.0,29.032233486022722,27.775359919260573,29.016878928515624,28.493347197647132,29.18443492264041,28.420591532558053,23.342422680822207,23.27875360095283,23.477121254719663,27.30111250377752,27.47718784143537,23.361727836017593,2.6,25.311541958401197,6.14,25,1995,7,30,6,1,0,21,5,56
483,-25.11,-71.32,30.0,29.03221752475022,27.77515888197706,29.01690698841423,28.493263864710013,29.18448702559589,28.420623427595373,22.64836001098093,22.603144372620182,22.705863712283918,27.301051362426872,27.477136092860977,22.788168371141168,1.0,23.807805532270624,5.14,23,1995,8,1,1,0,1,5,11,1
484,-24.26,-71.26,15.0,29.03221860785944,27.775178661935858,29.01690473234393,28.493259828060975,29.18448557101597,28.420616199314107,22.45788189673399,22.60530504614111,22.69196510276736,27.30105010303301,27.477140884386618,22.469822015978163,1.0,24.024895960107486,5.28,24,1995,8,1,1,0,1,15,44,35
485,-23.05,-71.2,15.0,29.032237772316627,27.775232414561234,29.01688179837545,28.493294298775844,29.18446170492929,28.420613940451542,22.93951925261862,22.9731278535997,23.060697840353612,27.301076462687604,27.47716033946425,22.991226075692495,2.3,25.045322978786658,5.96,25,1995,8,2,2,0,1,0,14,14
486,-23.03,-71.07,15.0,29.032225163314305,27.775177903987935,29.016897985366487,28.493285330572032,29.184473598803265,28.420611038537864,22.69897000433602,22.73239375982297,22.838849090737256,27.301057789621424,27.477142389870163,22.73239375982297,1.8,24.75640787254896,5.77,24,1995,8,2,2,0,1,11,5,44
487,-23.28,-70.99,15.0,29.03222384473104,27.775191167885627,29.016898591061537,28.493275650840975,29.184475637882667,28.420601046573122,22.681241237375588,22.76342799356294,22.799340549453582,27.30105735535452,27.477140218498,22.7160033436348,1.6,24.689575215759938,5.73,24,1995,8,2,2,0,1,16,27,37
488,-23.02,-70.96,15.0,29.032271791006075,27.77525791849601,29.01684509031035,28.493366302694916,29.18439146535964,28.4206203872472,23.146128035678238,23.17609125905568,23.230448921378272,27.30111250377752,27.47718784143537,23.146128035678238,3.8,25.574841195063385,6.32,25,1995,8,3,3,0,1,1,57,28
489,-28.26,-69.22,121.2,29.032190822390724,27.7752364224216,29.01693020299343,28.493265468758473,29.184493355886854,28.420592686782427,22.934498451243567,23.130333768495007,23.184691430817598,27.30104736709583,27.477133414794917,23.127104798364808,1.9,24.7989267385772,5.8,24,1995,8,3,3,0,1,8,19,1
490,-22.29,-69.91,15.0,29.032214889549525,27.775176439104065,29.016908711891997,28.493266844050957,29.18448520495634,28.420606059072618,22.534026106056135,22.663700925389648,22.714329759745233,27.301042959160785,27.477131026235575,22.640481436970422,1.1,24.03261876085072,5.29,24,1995,8,3,3,0,1,12,0,32
491,-22.39,-70.12,15.0,29.032215989601585,27.775154217448726,29.01690884597711,28.493275929798777,29.18447804046254,28.42060243161166,22.72427586960079,22.69897000433602,22.863322860120455,27.301052578389893,27.477133270034116,22.662757831681574,1.6,24.554731376675967,5.64,24,1995,8,3,3,0,1,14,19,9
492,-24.34,-70.62,18.5,29.032217108603295,27.775175579120187,29.016906462096344,28.493264567702415,29.184485239318814,28.420611881084117,22.599883072073688,22.713490543093943,22.73158876518674,27.301057203361,27.47716750461922,22.707570176097935,1.0,23.97266559226611,5.25,23,1995,8,9,2,0,1,7,20,42
493,-23.14,-71.14,18.7,29.032220050253493,27.77518103780251,29.01690310241879,28.493272512553325,29.1844840440142,28.42061496271197,22.477121254719663,22.5910646070265,22.633468455579585,27.30104866992521,27.47714079753164,22.544068044350276,1.4,24.26054837263698,5.44,24,1995,8,9,2,0,1,8,23,7
494,-23.69,-71.05,29.2,29.03221722876979,27.775168465967905,29.016906745723286,28.493261935659536,29.1844889674894,28.420613300713146,22.456366033129044,22.48572142648158,22.593286067020458,27.301048539642448,27.477136396856622,22.62940959910272,1.0,23.794627444664506,5.13,23,1995,8,10,3,0,1,18,10,39
495,-23.47,-66.98,223.2,29.032213600775318,27.77516693545884,29.016910591586075,28.493271718911654,29.18448570534189,28.420604642717603,22.58433122436753,22.786041210242555,22.810232517995082,27.301041960312144,27.477128232328287,22.802773725291974,1.1,24.105169427999332,5.34,24,1995,8,11,4,0,1,10,14,52
496,-20.01,-69.48,90.8,29.032208339988355,27.775210698601946,29.01691353266442,28.493304675439973,29.184471281397784,28.420578093862762,22.886490725172482,23.123851640967086,23.161368002234976,27.301045847123284,27.47713269099044,23.113943352306837,2.1,24.84868165402395,5.83,24,1995,9,9,5,1,0,20,58,47
497,-35.61,-74.47,15.0,29.032206476962518,27.775186868095034,29.01691682835275,28.493246540609114,29.18448725022894,28.420634319253654,22.740362689494244,22.832508912706235,22.863322860120455,27.30106799476871,27.477154115092258,22.681241237375588,1.4,24.43711609304808,5.56,24,1995,9,17,6,1,0,7,25,33
498,-21.22,-68.79,121.3,29.03220816255767,27.775147584986236,29.016917333772955,28.49326202353404,29.184481107566473,28.42061605092204,22.707570176097935,22.93951925261862,22.977723605288848,27.30104107003207,27.47713023004621,22.913813852383715,1.5,24.48826861549546,5.59,24,1995,9,19,1,0,1,3,31,59
499,-31.33,-71.76,89.7,29.032213090264825,27.77515705990164,29.0169116863997,28.49326744940144,29.18448445579687,28.420612242174865,22.49136169383427,22.740362689494244,22.806179973983888,27.301036075744168,27.47712516335241,22.6232492903979,1.2,24.148294097434746,5.37,24,1995,10,1,6,1,0,12,50,18
500,-30.86,-72.65,23.3,29.032229981956107,27.775229281117365,29.016890048594654,28.49326926265821,29.184485622985623,28.420616479610104,23.01703333929878,23.243038048686294,23.170261715394957,27.301074942816882,27.477159615704647,23.02530586526477,1.8,24.609167374302018,5.67,24,1995,10,3,1,0,1,16,8,20
501,-23.01,-71.09,22.2,29.03222278018383,27.77517936157892,29.01690037054694,28.49327407472601,29.184482643950208,28.420611632112692,22.662757831681574,22.73239375982297,22.812913356642856,27.301052578389893,27.47714644306916,22.73239375982297,1.8,24.42143939022005,5.55,24,1995,10,12,3,0,1,22,57,16
502,-23.5,-71.31,15.0,29.032227619013753,27.775197945435206,29.016894292697003,28.493273474963946,29.184480301033837,28.42061258842599,22.7160033436348,22.838849090737256,22.845098040014257,27.301054749743965,27.477140218498,22.799340549453582,1.9,24.615529223637132,5.68,24,1995,10,16,0,0,1,16,36,24
503,-28.91,-71.45,15.0,29.032220663178784,27.775220973738158,29.016900178396284,28.493282513150955,29.184475143733383,28.420618606556175,22.7160033436348,22.72427586960079,22.869231719730976,27.30105279552579,27.477142245112358,22.76342799356294,1.9,24.68948644836425,5.73,24,1995,10,31,1,0,1,1,56,4
504,-29.11,-71.68,22.0,29.032532940939063,27.775777872110808,29.01654448297337,28.49365751574559,29.184282973601015,28.420784080705218,23.662757831681574,23.672097857935718,23.69897000433602,27.30126445138686,27.4773065141794,23.653212513775344,5.2,26.057285644418215,6.64,26,1995,11,1,2,0,1,0,35,40
505,-18.97,-68.45,46.5,29.032218501806796,27.775062447242373,29.016911502608213,28.4932643528993,29.184487338264617,28.420623602365282,22.826074802700827,22.812913356642856,23.049218022670182,27.301048018511008,27.477133559555664,22.897627091290442,1.2,24.148910993109357,5.37,24,1995,11,6,0,0,1,2,18,43
506,-33.33,-72.3,16.2,29.032227199650627,27.775165076976304,29.01689661106217,28.49326083792417,29.184477759310266,28.42061736996089,22.7160033436348,22.913813852383715,22.8750612633917,27.301066909126142,27.477167142745543,22.812913356642856,1.7,24.648262405748046,5.7,24,1995,11,21,1,0,1,18,17,9
507,-22.65,-70.47,67.9,29.03221429395566,27.775154027951203,29.016910613306937,28.493273650708264,29.184485690858544,28.420617872843398,22.510545010206613,22.5854607295085,22.728353782021227,27.301037400321775,27.477126350411687,22.73878055848437,1.2,24.06445798922692,5.31,24,1995,11,27,0,0,1,5,24,36
508,-27.93,-71.48,15.0,29.032227671434114,27.77518519189395,29.01689496523304,28.493273209952537,29.18447746395818,28.420614583486607,22.778151250383644,22.92941892571429,22.89209460269048,27.301067343383497,27.4771470220945,22.75587485567249,1.6,24.676693609624866,5.72,24,1995,11,30,3,0,1,13,15,44
509,-42.45,-76.02,15.0,29.032185934758125,27.77504670076228,29.01694613757572,28.493240235692344,29.18447012553038,28.420678783271764,23.100370545117563,23.227886704613674,23.217483944213907,27.301115760355174,27.47719522324694,23.123851640967086,2.4,25.049218022670182,5.97,25,1996,2,19,0,0,1,7,10,14
510,-33.53,-72.0,50.0,29.032238965858483,27.774763968889562,29.016907400696134,28.493248605030995,29.184498157997496,28.4206788656999,22.934498451243567,23.17609125905568,23.19033169817029,27.301062783659635,27.47714123180636,23.14921911265538,2.2,24.89614025144202,5.86,24,1996,2,22,3,0,1,13,40,57
511,-23.45,-70.75,27.7,29.032220276068173,27.775168065120816,29.016903612032127,28.493266068531593,29.18448186013959,28.42061605092204,22.5910646070265,22.653212513775344,22.799340549453582,27.30105062416195,27.477144850745493,22.662757831681574,1.5,24.362670929725667,5.51,24,1996,3,7,3,0,1,8,39,3
512,-42.34,-71.45,134.4,29.03221632832673,27.775143794962194,29.01690909242628,28.49327834277631,29.184488383331942,28.420609686503276,22.556302500767288,22.69897000433602,22.799340549453582,27.301037161463814,27.47712661098524,22.672097857935718,1.1,24.09968064110925,5.33,24,1996,3,11,0,0,1,11,56,11
513,-53.39,-77.26,15.0,29.032220235744134,27.77515173939767,29.01690458948554,28.493251101852458,29.184489047857138,28.420620717003995,22.633468455579585,22.69897000433602,22.568201724066995,27.30105692108718,27.477142389870163,22.740362689494244,1.2,24.159266331093495,5.37,24,1996,4,6,5,1,0,12,17,35
514,-23.95,-70.58,50.0,29.032407081357697,27.775650490077382,29.016682337664797,28.49344633952541,29.184300247734843,28.420618738459464,23.838849090737256,23.740362689494244,23.778151250383644,27.301229725191387,27.477300726017337,23.7160033436348,4.8,25.926548224635617,6.55,25,1996,4,19,4,0,1,0,19,40
515,-24.15,-66.88,190.7,29.032211428883716,27.77516653461034,29.016912864334206,28.493263655485862,29.18448540147559,28.420618969290125,22.832508912706235,23.053078443483418,23.01703333929878,27.301051492708787,27.477133559555664,23.045322978786658,1.2,24.13481437032046,5.36,24,1996,4,20,5,1,0,19,17,8
516,-30.24,-71.52,72.6,29.032212256349084,27.775186787929044,29.016910845970717,28.493261559054325,29.184487828140238,28.42061611027887,22.800029359244135,23.02530586526477,23.115943176939055,27.301048995631945,27.47713303841674,22.926342446625654,1.0,23.89746213801306,5.2,23,1996,4,25,3,0,1,4,51,22
517,-23.85,-69.08,116.4,29.032212198684636,27.77517255458709,29.016911721904865,28.493269036698933,29.184485828024297,28.420618268553813,22.463892988985908,22.675778341674086,22.76117581315573,27.301036184316253,27.47712687155864,22.73078227566639,1.1,24.06781451116184,5.31,24,1996,5,18,5,1,0,7,42,27
518,-25.15,-70.6,37.4,29.03221714449195,27.775180243419094,29.01690615758356,28.493264103225417,29.184485999836404,28.420618867065134,22.55509444857832,22.54654266347813,22.740362689494244,27.301038963752436,27.477137424649843,22.653212513775344,1.0,23.859018143888893,5.17,23,1996,6,25,1,0,1,23,11,20
519,-23.24,-71.22,15.0,29.03223508683546,27.77523037418175,29.01688469745768,28.493289877460562,29.184472741137483,28.420611615624512,22.8750612633917,22.90848501887865,22.99563519459755,27.30106886328081,27.47715672065418,22.919078092376076,2.2,24.88394519503428,5.86,24,1996,7,3,2,0,1,16,48,33
520,-18.22,-70.84,97.5,29.03221455808168,27.775166571051127,29.016909620829527,28.493266630643788,29.184486423828645,28.420619211662185,22.515873843711677,22.722633922533813,22.82020145948564,27.30103924603793,27.47712752299145,22.73559889969818,1.0,23.800510876894368,5.13,23,1996,8,1,3,0,1,21,51,50
521,-42.36,-72.81,33.0,29.032215423042864,27.775149676773804,29.01690969309332,28.49326738802954,29.18448603789065,28.420611841512507,22.462397997898957,22.60422605308447,22.64836001098093,27.301051297285902,27.477133878029147,22.652246341003323,1.0,23.88581337466049,5.19,23,1996,8,14,2,0,1,21,23,49
522,-17.45,-71.25,72.0,29.032215168998498,27.775127956676894,29.01691120060521,28.493252687814838,29.184485805873308,28.420622252018585,22.515873843711677,22.715167357848458,22.801403710017354,27.30103794318028,27.477126697843058,22.69460519893357,1.2,24.096562438374136,5.33,24,1996,8,15,3,0,1,6,25,36
523,-53.43,-73.12,30.2,29.032215428285046,27.775194002809016,29.0169071471449,28.493261659482414,29.184487138338408,28.4206149412775,22.338456493604603,22.385606273598313,22.51321760006794,27.30103902889526,27.47713036033184,22.565847818673518,1.0,23.497067936398505,4.93,23,1996,8,31,5,1,0,18,59,20
524,-32.06,-71.94,49.0,29.032246143169385,27.775331288607294,29.016867453064172,28.493225756355592,29.184478844159464,28.420629406005354,22.9731278535997,23.060697840353612,23.02118929906994,27.30105887528679,27.477144705988508,23.041392685158225,2.4,24.989449817666692,5.93,24,1996,9,9,0,0,1,0,20,45
525,-17.35,-70.28,127.3,29.032209594098653,27.775105163984357,29.016918281956382,28.49328132759702,29.184480496987327,28.420602843824657,22.832508912706235,23.060697840353612,23.110589710299248,27.301044544285435,27.47713138813935,22.98227123303957,1.6,24.559906625036113,5.64,24,1996,10,25,4,0,1,19,59,47
526,-24.98,-71.17,30.0,29.03222442539205,27.775129509189668,29.016901523449082,28.49327043429702,29.18448763077013,28.420613050093724,22.778151250383644,22.94939000664491,22.986771734266245,27.301071034553463,27.477150061964867,22.869231719730976,1.4,24.30449052777349,5.47,24,1996,12,18,2,0,1,10,12,32
527,-22.04,-65.92,281.6,29.032210461085967,27.775406540203747,29.016900107384064,28.49459284321447,29.18286497800376,28.42000693607739,24.27875360095283,24.32221929473392,24.380211241711606,27.301377292349343,27.47735281669897,24.342422680822207,9.0,26.76297849086774,7.11,26,1997,1,23,3,0,1,2,15,31
528,-32.98,-68.31,151.6,29.032214520579828,27.77519811305068,29.016907851824815,28.493249515884287,29.184486825101562,28.42061309626047,22.764176132390332,23.01157044359728,23.050379756261457,27.301044587713427,27.477131272330176,23.02284061087653,1.0,24.02201573981772,5.28,24,1997,2,10,0,0,1,10,52,15
529,-29.91,-71.52,43.0,29.032291909849302,27.77517484303094,29.01682900579451,28.4932336656485,29.18446519814956,28.420565644148216,23.204119982655925,23.230448921378272,23.27875360095283,27.301092963798776,27.47716757699392,23.230448921378272,3.0,25.318480725174517,6.15,25,1997,3,9,6,1,0,11,43,51
